account_id,bank,home_city,primary_device,secondary_device
ACC00002784,BANK0,CITY4,DEV0002784,DEV9002784
ACC00002785,BANK1,CITY5,DEV0002785,DEV9002785
ACC00002786,BANK2,CITY6,DEV0002786,DEV9002786
ACC00002787,BANK3,CITY7,DEV0002787,DEV9002787
ACC00002788,BANK4,CITY8,DEV0002788,DEV9002788
ACC00002789,BANK5,CITY9,DEV0002789,DEV9002789
ACC00002790,BANK6,CITY0,DEV0002790,DEV9002790
ACC00002791,BANK7,CITY1,DEV0002791,DEV9002791
ACC00002792,BANK0,CITY2,DEV0002792,DEV9002792
ACC00002793,BANK1,CITY3,DEV0002793,DEV9002793
ACC00002794,BANK2,CITY4,DEV0002794,DEV9002794
ACC00002795,BANK3,CITY5,DEV0002795,DEV9002795
ACC00002796,BANK4,CITY6,DEV0002796,DEV9002796
ACC00002797,BANK5,CITY7,DEV0002797,DEV9002797
ACC00002798,BANK6,CITY8,DEV0002798,DEV9002798
ACC00002799,BANK7,CITY9,DEV0002799,DEV9002799
ACC00002800,BANK0,CITY0,DEV0002800,DEV9002800
ACC00002801,BANK1,CITY1,DEV0002801,DEV9002801
ACC00002802,BANK2,CITY2,DEV0002802,DEV9002802
ACC00002803,BANK3,CITY3,DEV0002803,DEV9002803
ACC00002804,BANK4,CITY4,DEV0002804,DEV9002804
ACC00002805,BANK5,CITY5,DEV0002805,DEV9002805
ACC00002806,BANK6,CITY6,DEV0002806,DEV9002806
ACC00002807,BANK7,CITY7,DEV0002807,DEV9002807
ACC00002808,BANK0,CITY8,DEV0002808,DEV9002808
ACC00002809,BANK1,CITY9,DEV0002809,DEV9002809
ACC00002810,BANK2,CITY0,DEV0002810,DEV9002810
ACC00002811,BANK3,CITY1,DEV0002811,DEV9002811
ACC00002812,BANK4,CITY2,DEV0002812,DEV9002812
ACC00002813,BANK5,CITY3,DEV0002813,DEV9002813
ACC00002814,BANK6,CITY4,DEV0002814,DEV9002814
ACC00002815,BANK7,CITY5,DEV0002815,DEV9002815
ACC00002816,BANK0,CITY6,DEV0002816,DEV9002816
ACC00002817,BANK1,CITY7,DEV0002817,DEV9002817
ACC00002818,BANK2,CITY8,DEV0002818,DEV9002818
ACC00002819,BANK3,CITY9,DEV0002819,DEV9002819
ACC00002820,BANK4,CITY0,DEV0002820,DEV9002820
ACC00002821,BANK5,CITY1,DEV0002821,DEV9002821
ACC00002822,BANK6,CITY2,DEV0002822,DEV9002822
ACC00002823,BANK7,CITY3,DEV0002823,DEV9002823
ACC00002824,BANK0,CITY4,DEV0002824,DEV9002824
ACC00002825,BANK1,CITY5,DEV0002825,DEV9002825
ACC00002826,BANK2,CITY6,DEV0002826,DEV9002826
ACC00002827,BANK3,CITY7,DEV0002827,DEV9002827
ACC00002828,BANK4,CITY8,DEV0002828,DEV9002828
ACC00002829,BANK5,CITY9,DEV0002829,DEV9002829
ACC00002830,BANK6,CITY0,DEV0002830,DEV9002830
ACC00002831,BANK7,CITY1,DEV0002831,DEV9002831
ACC00002832,BANK0,CITY2,DEV0002832,DEV9002832
ACC00002833,BANK1,CITY3,DEV0002833,DEV9002833
ACC00002834,BANK2,CITY4,DEV0002834,DEV9002834
ACC00002835,BANK3,CITY5,DEV0002835,DEV9002835
ACC00002836,BANK4,CITY6,DEV0002836,DEV9002836
ACC00002837,BANK5,CITY7,DEV0002837,DEV9002837
ACC00002838,BANK6,CITY8,DEV0002838,DEV9002838
ACC00002839,BANK7,CITY9,DEV0002839,DEV9002839
ACC00002840,BANK0,CITY0,DEV0002840,DEV9002840
ACC00002841,BANK1,CITY1,DEV0002841,DEV9002841
ACC00002842,BANK2,CITY2,DEV0002842,DEV9002842
ACC00002843,BANK3,CITY3,DEV0002843,DEV9002843
ACC00002844,BANK4,CITY4,DEV0002844,DEV9002844
ACC00002845,BANK5,CITY5,DEV0002845,DEV9002845
ACC00002846,BANK6,CITY6,DEV0002846,DEV9002846
ACC00002847,BANK7,CITY7,DEV0002847,DEV9002847
ACC00002848,BANK0,CITY8,DEV0002848,DEV9002848
ACC00002849,BANK1,CITY9,DEV0002849,DEV9002849
ACC00002850,BANK2,CITY0,DEV0002850,DEV9002850
ACC00002851,BANK3,CITY1,DEV0002851,DEV9002851
ACC00002852,BANK4,CITY2,DEV0002852,DEV9002852
ACC00002853,BANK5,CITY3,DEV0002853,DEV9002853
ACC00002854,BANK6,CITY4,DEV0002854,DEV9002854
ACC00002855,BANK7,CITY5,DEV0002855,DEV9002855
ACC00002856,BANK0,CITY6,DEV0002856,DEV9002856
ACC00002857,BANK1,CITY7,DEV0002857,DEV9002857
ACC00002858,BANK2,CITY8,DEV0002858,DEV9002858
ACC00002859,BANK3,CITY9,DEV0002859,DEV9002859
ACC00002860,BANK4,CITY0,DEV0002860,DEV9002860
ACC00002861,BANK5,CITY1,DEV0002861,DEV9002861
ACC00002862,BANK6,CITY2,DEV0002862,DEV9002862
ACC00002863,BANK7,CITY3,DEV0002863,DEV9002863
ACC00002864,BANK0,CITY4,DEV0002864,DEV9002864
ACC00002865,BANK1,CITY5,DEV0002865,DEV9002865
ACC00002866,BANK2,CITY6,DEV0002866,DEV9002866
ACC00002867,BANK3,CITY7,DEV0002867,DEV9002867
ACC00002868,BANK4,CITY8,DEV0002868,DEV9002868
ACC00002869,BANK5,CITY9,DEV0002869,DEV9002869
ACC00002870,BANK6,CITY0,DEV0002870,DEV9002870
ACC00002871,BANK7,CITY1,DEV0002871,DEV9002871
ACC00002872,BANK0,CITY2,DEV0002872,DEV9002872
ACC00002873,BANK1,CITY3,DEV0002873,DEV9002873
ACC00002874,BANK2,CITY4,DEV0002874,DEV9002874
ACC00002875,BANK3,CITY5,DEV0002875,DEV9002875
ACC00002876,BANK4,CITY6,DEV0002876,DEV9002876
ACC00002877,BANK5,CITY7,DEV0002877,DEV9002877
ACC00002878,BANK6,CITY8,DEV0002878,DEV9002878
ACC00002879,BANK7,CITY9,DEV0002879,DEV9002879
ACC00002880,BANK0,CITY0,DEV0002880,DEV9002880
ACC00002881,BANK1,CITY1,DEV0002881,DEV9002881
ACC00002882,BANK2,CITY2,DEV0002882,DEV9002882
ACC00002883,BANK3,CITY3,DEV0002883,DEV9002883
ACC00002884,BANK4,CITY4,DEV0002884,DEV9002884
ACC00002885,BANK5,CITY5,DEV0002885,DEV9002885
ACC00002886,BANK6,CITY6,DEV0002886,DEV9002886
ACC00002887,BANK7,CITY7,DEV0002887,DEV9002887
ACC00002888,BANK0,CITY8,DEV0002888,DEV9002888
ACC00002889,BANK1,CITY9,DEV0002889,DEV9002889
ACC00002890,BANK2,CITY0,DEV0002890,DEV9002890
ACC00002891,BANK3,CITY1,DEV0002891,DEV9002891
ACC00002892,BANK4,CITY2,DEV0002892,DEV9002892
ACC00002893,BANK5,CITY3,DEV0002893,DEV9002893
ACC00002894,BANK6,CITY4,DEV0002894,DEV9002894
ACC00002895,BANK7,CITY5,DEV0002895,DEV9002895
ACC00002896,BANK0,CITY6,DEV0002896,DEV9002896
ACC00002897,BANK1,CITY7,DEV0002897,DEV9002897
ACC00002898,BANK2,CITY8,DEV0002898,DEV9002898
ACC00002899,BANK3,CITY9,DEV0002899,DEV9002899
ACC00002900,BANK4,CITY0,DEV0002900,DEV9002900
ACC00002901,BANK5,CITY1,DEV0002901,DEV9002901
ACC00002902,BANK6,CITY2,DEV0002902,DEV9002902
ACC00002903,BANK7,CITY3,DEV0002903,DEV9002903
ACC00002904,BANK0,CITY4,DEV0002904,DEV9002904
ACC00002905,BANK1,CITY5,DEV0002905,DEV9002905
ACC00002906,BANK2,CITY6,DEV0002906,DEV9002906
ACC00002907,BANK3,CITY7,DEV0002907,DEV9002907
ACC00002908,BANK4,CITY8,DEV0002908,DEV9002908
ACC00002909,BANK5,CITY9,DEV0002909,DEV9002909
ACC00002910,BANK6,CITY0,DEV0002910,DEV9002910
ACC00002911,BANK7,CITY1,DEV0002911,DEV9002911
ACC00002912,BANK0,CITY2,DEV0002912,DEV9002912
ACC00002913,BANK1,CITY3,DEV0002913,DEV9002913
ACC00002914,BANK2,CITY4,DEV0002914,DEV9002914
ACC00002915,BANK3,CITY5,DEV0002915,DEV9002915
ACC00002916,BANK4,CITY6,DEV0002916,DEV9002916
ACC00002917,BANK5,CITY7,DEV0002917,DEV9002917
ACC00002918,BANK6,CITY8,DEV0002918,DEV9002918
ACC00002919,BANK7,CITY9,DEV0002919,DEV9002919
ACC00002920,BANK0,CITY0,DEV0002920,DEV9002920
ACC00002921,BANK1,CITY1,DEV0002921,DEV9002921
ACC00002922,BANK2,CITY2,DEV0002922,DEV9002922
ACC00002923,BANK3,CITY3,DEV0002923,DEV9002923
ACC00002924,BANK4,CITY4,DEV0002924,DEV9002924
ACC00002925,BANK5,CITY5,DEV0002925,DEV9002925
ACC00002926,BANK6,CITY6,DEV0002926,DEV9002926
ACC00002927,BANK7,CITY7,DEV0002927,DEV9002927
ACC00002928,BANK0,CITY8,DEV0002928,DEV9002928
ACC00002929,BANK1,CITY9,DEV0002929,DEV9002929
ACC00002930,BANK2,CITY0,DEV0002930,DEV9002930
ACC00002931,BANK3,CITY1,DEV0002931,DEV9002931
ACC00002932,BANK4,CITY2,DEV0002932,DEV9002932
ACC00002933,BANK5,CITY3,DEV0002933,DEV9002933
ACC00002934,BANK6,CITY4,DEV0002934,DEV9002934
ACC00002935,BANK7,CITY5,DEV0002935,DEV9002935
ACC00002936,BANK0,CITY6,DEV0002936,DEV9002936
ACC00002937,BANK1,CITY7,DEV0002937,DEV9002937
ACC00002938,BANK2,CITY8,DEV0002938,DEV9002938
ACC00002939,BANK3,CITY9,DEV0002939,DEV9002939
ACC00002940,BANK4,CITY0,DEV0002940,DEV9002940
ACC00002941,BANK5,CITY1,DEV0002941,DEV9002941
ACC00002942,BANK6,CITY2,DEV0002942,DEV9002942
ACC00002943,BANK7,CITY3,DEV0002943,DEV9002943
ACC00002944,BANK0,CITY4,DEV0002944,DEV9002944
ACC00002945,BANK1,CITY5,DEV0002945,DEV9002945
ACC00002946,BANK2,CITY6,DEV0002946,DEV9002946
ACC00002947,BANK3,CITY7,DEV0002947,DEV9002947
ACC00002948,BANK4,CITY8,DEV0002948,DEV9002948
ACC00002949,BANK5,CITY9,DEV0002949,DEV9002949
ACC00002950,BANK6,CITY0,DEV0002950,DEV9002950
ACC00002951,BANK7,CITY1,DEV0002951,DEV9002951
ACC00002952,BANK0,CITY2,DEV0002952,DEV9002952
ACC00002953,BANK1,CITY3,DEV0002953,DEV9002953
ACC00002954,BANK2,CITY4,DEV0002954,DEV9002954
ACC00002955,BANK3,CITY5,DEV0002955,DEV9002955
ACC00002956,BANK4,CITY6,DEV0002956,DEV9002956
ACC00002957,BANK5,CITY7,DEV0002957,DEV9002957
ACC00002958,BANK6,CITY8,DEV0002958,DEV9002958
ACC00002959,BANK7,CITY9,DEV0002959,DEV9002959
ACC00002960,BANK0,CITY0,DEV0002960,DEV9002960
ACC00002961,BANK1,CITY1,DEV0002961,DEV9002961
ACC00002962,BANK2,CITY2,DEV0002962,DEV9002962
ACC00002963,BANK3,CITY3,DEV0002963,DEV9002963
ACC00002964,BANK4,CITY4,DEV0002964,DEV9002964
ACC00002965,BANK5,CITY5,DEV0002965,DEV9002965
ACC00002966,BANK6,CITY6,DEV0002966,DEV9002966
ACC00002967,BANK7,CITY7,DEV0002967,DEV9002967
ACC00002968,BANK0,CITY8,DEV0002968,DEV9002968
ACC00002969,BANK1,CITY9,DEV0002969,DEV9002969
ACC00002970,BANK2,CITY0,DEV0002970,DEV9002970
ACC00002971,BANK3,CITY1,DEV0002971,DEV9002971
ACC00002972,BANK4,CITY2,DEV0002972,DEV9002972
ACC00002973,BANK5,CITY3,DEV0002973,DEV9002973
ACC00002974,BANK6,CITY4,DEV0002974,DEV9002974
ACC00002975,BANK7,CITY5,DEV0002975,DEV9002975
ACC00002976,BANK0,CITY6,DEV0002976,DEV9002976
ACC00002977,BANK1,CITY7,DEV0002977,DEV9002977
ACC00002978,BANK2,CITY8,DEV0002978,DEV9002978
ACC00002979,BANK3,CITY9,DEV0002979,DEV9002979
ACC00002980,BANK4,CITY0,DEV0002980,DEV9002980
ACC00002981,BANK5,CITY1,DEV0002981,DEV9002981
ACC00002982,BANK6,CITY2,DEV0002982,DEV9002982
ACC00002983,BANK7,CITY3,DEV0002983,DEV9002983
ACC00002984,BANK0,CITY4,DEV0002984,DEV9002984
ACC00002985,BANK1,CITY5,DEV0002985,DEV9002985
ACC00002986,BANK2,CITY6,DEV0002986,DEV9002986
ACC00002987,BANK3,CITY7,DEV0002987,DEV9002987
ACC00002988,BANK4,CITY8,DEV0002988,DEV9002988
ACC00002989,BANK5,CITY9,DEV0002989,DEV9002989
ACC00002990,BANK6,CITY0,DEV0002990,DEV9002990
ACC00002991,BANK7,CITY1,DEV0002991,DEV9002991
ACC00002992,BANK0,CITY2,DEV0002992,DEV9002992
ACC00002993,BANK1,CITY3,DEV0002993,DEV9002993
ACC00002994,BANK2,CITY4,DEV0002994,DEV9002994
ACC00002995,BANK3,CITY5,DEV0002995,DEV9002995
ACC00002996,BANK4,CITY6,DEV0002996,DEV9002996
ACC00002997,BANK5,CITY7,DEV0002997,DEV9002997
ACC00002998,BANK6,CITY8,DEV0002998,DEV9002998
ACC00002999,BANK7,CITY9,DEV0002999,DEV9002999
ACC00003000,BANK0,CITY0,DEV0003000,DEV9003000
ACC00003001,BANK1,CITY1,DEV0003001,DEV9003001
ACC00003002,BANK2,CITY2,DEV0003002,DEV9003002
ACC00003003,BANK3,CITY3,DEV0003003,DEV9003003
ACC00003004,BANK4,CITY4,DEV0003004,DEV9003004
ACC00003005,BANK5,CITY5,DEV0003005,DEV9003005
ACC00003006,BANK6,CITY6,DEV0003006,DEV9003006
ACC00003007,BANK7,CITY7,DEV0003007,DEV9003007
ACC00003008,BANK0,CITY8,DEV0003008,DEV9003008
ACC00003009,BANK1,CITY9,DEV0003009,DEV9003009
ACC00003010,BANK2,CITY0,DEV0003010,DEV9003010
ACC00003011,BANK3,CITY1,DEV0003011,DEV9003011
ACC00003012,BANK4,CITY2,DEV0003012,DEV9003012
ACC00003013,BANK5,CITY3,DEV0003013,DEV9003013
ACC00003014,BANK6,CITY4,DEV0003014,DEV9003014
ACC00003015,BANK7,CITY5,DEV0003015,DEV9003015
ACC00003016,BANK0,CITY6,DEV0003016,DEV9003016
ACC00003017,BANK1,CITY7,DEV0003017,DEV9003017
ACC00003018,BANK2,CITY8,DEV0003018,DEV9003018
ACC00003019,BANK3,CITY9,DEV0003019,DEV9003019
ACC00003020,BANK4,CITY0,DEV0003020,DEV9003020
ACC00003021,BANK5,CITY1,DEV0003021,DEV9003021
ACC00003022,BANK6,CITY2,DEV0003022,DEV9003022
ACC00003023,BANK7,CITY3,DEV0003023,DEV9003023
ACC00003024,BANK0,CITY4,DEV0003024,DEV9003024
ACC00003025,BANK1,CITY5,DEV0003025,DEV9003025
ACC00003026,BANK2,CITY6,DEV0003026,DEV9003026
ACC00003027,BANK3,CITY7,DEV0003027,DEV9003027
ACC00003028,BANK4,CITY8,DEV0003028,DEV9003028
ACC00003029,BANK5,CITY9,DEV0003029,DEV9003029
ACC00003030,BANK6,CITY0,DEV0003030,DEV9003030
ACC00003031,BANK7,CITY1,DEV0003031,DEV9003031
ACC00003032,BANK0,CITY2,DEV0003032,DEV9003032
ACC00003033,BANK1,CITY3,DEV0003033,DEV9003033
ACC00003034,BANK2,CITY4,DEV0003034,DEV9003034
ACC00003035,BANK3,CITY5,DEV0003035,DEV9003035
ACC00003036,BANK4,CITY6,DEV0003036,DEV9003036
ACC00003037,BANK5,CITY7,DEV0003037,DEV9003037
ACC00003038,BANK6,CITY8,DEV0003038,DEV9003038
ACC00003039,BANK7,CITY9,DEV0003039,DEV9003039
ACC00003040,BANK0,CITY0,DEV0003040,DEV9003040
ACC00003041,BANK1,CITY1,DEV0003041,DEV9003041
ACC00003042,BANK2,CITY2,DEV0003042,DEV9003042
ACC00003043,BANK3,CITY3,DEV0003043,DEV9003043
ACC00003044,BANK4,CITY4,DEV0003044,DEV9003044
ACC00003045,BANK5,CITY5,DEV0003045,DEV9003045
ACC00003046,BANK6,CITY6,DEV0003046,DEV9003046
ACC00003047,BANK7,CITY7,DEV0003047,DEV9003047
ACC00003048,BANK0,CITY8,DEV0003048,DEV9003048
ACC00003049,BANK1,CITY9,DEV0003049,DEV9003049
ACC00003050,BANK2,CITY0,DEV0003050,DEV9003050
ACC00003051,BANK3,CITY1,DEV0003051,DEV9003051
ACC00003052,BANK4,CITY2,DEV0003052,DEV9003052
ACC00003053,BANK5,CITY3,DEV0003053,DEV9003053
ACC00003054,BANK6,CITY4,DEV0003054,DEV9003054
ACC00003055,BANK7,CITY5,DEV0003055,DEV9003055
ACC00003056,BANK0,CITY6,DEV0003056,DEV9003056
ACC00003057,BANK1,CITY7,DEV0003057,DEV9003057
ACC00003058,BANK2,CITY8,DEV0003058,DEV9003058
ACC00003059,BANK3,CITY9,DEV0003059,DEV9003059
ACC00003060,BANK4,CITY0,DEV0003060,DEV9003060
ACC00003061,BANK5,CITY1,DEV0003061,DEV9003061
ACC00003062,BANK6,CITY2,DEV0003062,DEV9003062
ACC00003063,BANK7,CITY3,DEV0003063,DEV9003063
ACC00003064,BANK0,CITY4,DEV0003064,DEV9003064
ACC00003065,BANK1,CITY5,DEV0003065,DEV9003065
ACC00003066,BANK2,CITY6,DEV0003066,DEV9003066
ACC00003067,BANK3,CITY7,DEV0003067,DEV9003067
ACC00003068,BANK4,CITY8,DEV0003068,DEV9003068
ACC00003069,BANK5,CITY9,DEV0003069,DEV9003069
ACC00003070,BANK6,CITY0,DEV0003070,DEV9003070
ACC00003071,BANK7,CITY1,DEV0003071,DEV9003071
ACC00003072,BANK0,CITY2,DEV0003072,DEV9003072
ACC00003073,BANK1,CITY3,DEV0003073,DEV9003073
ACC00003074,BANK2,CITY4,DEV0003074,DEV9003074
ACC00003075,BANK3,CITY5,DEV0003075,DEV9003075
ACC00003076,BANK4,CITY6,DEV0003076,DEV9003076
ACC00003077,BANK5,CITY7,DEV0003077,DEV9003077
ACC00003078,BANK6,CITY8,DEV0003078,DEV9003078
ACC00003079,BANK7,CITY9,DEV0003079,DEV9003079
ACC00003080,BANK0,CITY0,DEV0003080,DEV9003080
ACC00003081,BANK1,CITY1,DEV0003081,DEV9003081
ACC00003082,BANK2,CITY2,DEV0003082,DEV9003082
ACC00003083,BANK3,CITY3,DEV0003083,DEV9003083
ACC00003084,BANK4,CITY4,DEV0003084,DEV9003084
ACC00003085,BANK5,CITY5,DEV0003085,DEV9003085
ACC00003086,BANK6,CITY6,DEV0003086,DEV9003086
ACC00003087,BANK7,CITY7,DEV0003087,DEV9003087
ACC00003088,BANK0,CITY8,DEV0003088,DEV9003088
ACC00003089,BANK1,CITY9,DEV0003089,DEV9003089
ACC00003090,BANK2,CITY0,DEV0003090,DEV9003090
ACC00003091,BANK3,CITY1,DEV0003091,DEV9003091
ACC00003092,BANK4,CITY2,DEV0003092,DEV9003092
ACC00003093,BANK5,CITY3,DEV0003093,DEV9003093
ACC00003094,BANK6,CITY4,DEV0003094,DEV9003094
ACC00003095,BANK7,CITY5,DEV0003095,DEV9003095
ACC00003096,BANK0,CITY6,DEV0003096,DEV9003096
ACC00003097,BANK1,CITY7,DEV0003097,DEV9003097
ACC00003098,BANK2,CITY8,DEV0003098,DEV9003098
ACC00003099,BANK3,CITY9,DEV0003099,DEV9003099
ACC00003100,BANK4,CITY0,DEV0003100,DEV9003100
ACC00003101,BANK5,CITY1,DEV0003101,DEV9003101
ACC00003102,BANK6,CITY2,DEV0003102,DEV9003102
ACC00003103,BANK7,CITY3,DEV0003103,DEV9003103
ACC00003104,BANK0,CITY4,DEV0003104,DEV9003104
ACC00003105,BANK1,CITY5,DEV0003105,DEV9003105
ACC00003106,BANK2,CITY6,DEV0003106,DEV9003106
ACC00003107,BANK3,CITY7,DEV0003107,DEV9003107
ACC00003108,BANK4,CITY8,DEV0003108,DEV9003108
ACC00003109,BANK5,CITY9,DEV0003109,DEV9003109
ACC00003110,BANK6,CITY0,DEV0003110,DEV9003110
ACC00003111,BANK7,CITY1,DEV0003111,DEV9003111
ACC00003112,BANK0,CITY2,DEV0003112,DEV9003112
ACC00003113,BANK1,CITY3,DEV0003113,DEV9003113
ACC00003114,BANK2,CITY4,DEV0003114,DEV9003114
ACC00003115,BANK3,CITY5,DEV0003115,DEV9003115
ACC00003116,BANK4,CITY6,DEV0003116,DEV9003116
ACC00003117,BANK5,CITY7,DEV0003117,DEV9003117
ACC00003118,BANK6,CITY8,DEV0003118,DEV9003118
ACC00003119,BANK7,CITY9,DEV0003119,DEV9003119
ACC00003120,BANK0,CITY0,DEV0003120,DEV9003120
ACC00003121,BANK1,CITY1,DEV0003121,DEV9003121
ACC00003122,BANK2,CITY2,DEV0003122,DEV9003122
ACC00003123,BANK3,CITY3,DEV0003123,DEV9003123
ACC00003124,BANK4,CITY4,DEV0003124,DEV9003124
ACC00003125,BANK5,CITY5,DEV0003125,DEV9003125
ACC00003126,BANK6,CITY6,DEV0003126,DEV9003126
ACC00003127,BANK7,CITY7,DEV0003127,DEV9003127
ACC00003128,BANK0,CITY8,DEV0003128,DEV9003128
ACC00003129,BANK1,CITY9,DEV0003129,DEV9003129
ACC00003130,BANK2,CITY0,DEV0003130,DEV9003130
ACC00003131,BANK3,CITY1,DEV0003131,DEV9003131
ACC00003132,BANK4,CITY2,DEV0003132,DEV9003132
ACC00003133,BANK5,CITY3,DEV0003133,DEV9003133
ACC00003134,BANK6,CITY4,DEV0003134,DEV9003134
ACC00003135,BANK7,CITY5,DEV0003135,DEV9003135
ACC00003136,BANK0,CITY6,DEV0003136,DEV9003136
ACC00003137,BANK1,CITY7,DEV0003137,DEV9003137
ACC00003138,BANK2,CITY8,DEV0003138,DEV9003138
ACC00003139,BANK3,CITY9,DEV0003139,DEV9003139
ACC00003140,BANK4,CITY0,DEV0003140,DEV9003140
ACC00003141,BANK5,CITY1,DEV0003141,DEV9003141
ACC00003142,BANK6,CITY2,DEV0003142,DEV9003142
ACC00003143,BANK7,CITY3,DEV0003143,DEV9003143
ACC00003144,BANK0,CITY4,DEV0003144,DEV9003144
ACC00003145,BANK1,CITY5,DEV0003145,DEV9003145
ACC00003146,BANK2,CITY6,DEV0003146,DEV9003146
ACC00003147,BANK3,CITY7,DEV0003147,DEV9003147
ACC00003148,BANK4,CITY8,DEV0003148,DEV9003148
ACC00003149,BANK5,CITY9,DEV0003149,DEV9003149
ACC00003150,BANK6,CITY0,DEV0003150,DEV9003150
ACC00003151,BANK7,CITY1,DEV0003151,DEV9003151
ACC00003152,BANK0,CITY2,DEV0003152,DEV9003152
ACC00003153,BANK1,CITY3,DEV0003153,DEV9003153
ACC00003154,BANK2,CITY4,DEV0003154,DEV9003154
ACC00003155,BANK3,CITY5,DEV0003155,DEV9003155
ACC00003156,BANK4,CITY6,DEV0003156,DEV9003156
ACC00003157,BANK5,CITY7,DEV0003157,DEV9003157
ACC00003158,BANK6,CITY8,DEV0003158,DEV9003158
ACC00003159,BANK7,CITY9,DEV0003159,DEV9003159
ACC00003160,BANK0,CITY0,DEV0003160,DEV9003160
ACC00003161,BANK1,CITY1,DEV0003161,DEV9003161
ACC00003162,BANK2,CITY2,DEV0003162,DEV9003162
ACC00003163,BANK3,CITY3,DEV0003163,DEV9003163
ACC00003164,BANK4,CITY4,DEV0003164,DEV9003164
ACC00003165,BANK5,CITY5,DEV0003165,DEV9003165
ACC00003166,BANK6,CITY6,DEV0003166,DEV9003166
ACC00003167,BANK7,CITY7,DEV0003167,DEV9003167
ACC00003168,BANK0,CITY8,DEV0003168,DEV9003168
ACC00003169,BANK1,CITY9,DEV0003169,DEV9003169
ACC00003170,BANK2,CITY0,DEV0003170,DEV9003170
ACC00003171,BANK3,CITY1,DEV0003171,DEV9003171
ACC00003172,BANK4,CITY2,DEV0003172,DEV9003172
ACC00003173,BANK5,CITY3,DEV0003173,DEV9003173
ACC00003174,BANK6,CITY4,DEV0003174,DEV9003174
ACC00003175,BANK7,CITY5,DEV0003175,DEV9003175
ACC00003176,BANK0,CITY6,DEV0003176,DEV9003176
ACC00003177,BANK1,CITY7,DEV0003177,DEV9003177
ACC00003178,BANK2,CITY8,DEV0003178,DEV9003178
ACC00003179,BANK3,CITY9,DEV0003179,DEV9003179
ACC00003180,BANK4,CITY0,DEV0003180,DEV9003180
ACC00003181,BANK5,CITY1,DEV0003181,DEV9003181
ACC00003182,BANK6,CITY2,DEV0003182,DEV9003182
ACC00003183,BANK7,CITY3,DEV0003183,DEV9003183
ACC00003184,BANK0,CITY4,DEV0003184,DEV9003184
ACC00003185,BANK1,CITY5,DEV0003185,DEV9003185
ACC00003186,BANK2,CITY6,DEV0003186,DEV9003186
ACC00003187,BANK3,CITY7,DEV0003187,DEV9003187
ACC00003188,BANK4,CITY8,DEV0003188,DEV9003188
ACC00003189,BANK5,CITY9,DEV0003189,DEV9003189
ACC00003190,BANK6,CITY0,DEV0003190,DEV9003190
ACC00003191,BANK7,CITY1,DEV0003191,DEV9003191
ACC00003192,BANK0,CITY2,DEV0003192,DEV9003192
ACC00003193,BANK1,CITY3,DEV0003193,DEV9003193
ACC00003194,BANK2,CITY4,DEV0003194,DEV9003194
ACC00003195,BANK3,CITY5,DEV0003195,DEV9003195
ACC00003196,BANK4,CITY6,DEV0003196,DEV9003196
ACC00003197,BANK5,CITY7,DEV0003197,DEV9003197
ACC00003198,BANK6,CITY8,DEV0003198,DEV9003198
ACC00003199,BANK7,CITY9,DEV0003199,DEV9003199
ACC00003200,BANK0,CITY0,DEV0003200,DEV9003200
ACC00003201,BANK1,CITY1,DEV0003201,DEV9003201
ACC00003202,BANK2,CITY2,DEV0003202,DEV9003202
ACC00003203,BANK3,CITY3,DEV0003203,DEV9003203
ACC00003204,BANK4,CITY4,DEV0003204,DEV9003204
ACC00003205,BANK5,CITY5,DEV0003205,DEV9003205
ACC00003206,BANK6,CITY6,DEV0003206,DEV9003206
ACC00003207,BANK7,CITY7,DEV0003207,DEV9003207
ACC00003208,BANK0,CITY8,DEV0003208,DEV9003208
ACC00003209,BANK1,CITY9,DEV0003209,DEV9003209
ACC00003210,BANK2,CITY0,DEV0003210,DEV9003210
ACC00003211,BANK3,CITY1,DEV0003211,DEV9003211
ACC00003212,BANK4,CITY2,DEV0003212,DEV9003212
ACC00003213,BANK5,CITY3,DEV0003213,DEV9003213
ACC00003214,BANK6,CITY4,DEV0003214,DEV9003214
ACC00003215,BANK7,CITY5,DEV0003215,DEV9003215
ACC00003216,BANK0,CITY6,DEV0003216,DEV9003216
ACC00003217,BANK1,CITY7,DEV0003217,DEV9003217
ACC00003218,BANK2,CITY8,DEV0003218,DEV9003218
ACC00003219,BANK3,CITY9,DEV0003219,DEV9003219
ACC00003220,BANK4,CITY0,DEV0003220,DEV9003220
ACC00003221,BANK5,CITY1,DEV0003221,DEV9003221
ACC00003222,BANK6,CITY2,DEV0003222,DEV9003222
ACC00003223,BANK7,CITY3,DEV0003223,DEV9003223
ACC00003224,BANK0,CITY4,DEV0003224,DEV9003224
ACC00003225,BANK1,CITY5,DEV0003225,DEV9003225
ACC00003226,BANK2,CITY6,DEV0003226,DEV9003226
ACC00003227,BANK3,CITY7,DEV0003227,DEV9003227
ACC00003228,BANK4,CITY8,DEV0003228,DEV9003228
ACC00003229,BANK5,CITY9,DEV0003229,DEV9003229
ACC00003230,BANK6,CITY0,DEV0003230,DEV9003230
ACC00003231,BANK7,CITY1,DEV0003231,DEV9003231
ACC00003232,BANK0,CITY2,DEV0003232,DEV9003232
ACC00003233,BANK1,CITY3,DEV0003233,DEV9003233
